13928599-5,Katherine Fuentes,TX-000474,14038828-1,Francisco Martinez,004,BCI,428226.41,CLP,19/07/2025
22912657-2,Fernanda Contreras,TX-000475,11873254-5,Francisco Rodriguez,003,Santander,262867.64,CLP,09/07/2025
22574865-7,Alejandra Araya,TX-000476,24111520-0,Paula Muñoz,003,Santander,179707.76,CLP,17/07/2025
12450131-1,Pedro Silva,TX-000477,17712445-6,Pedro Vargas,004,BCI,242953.16,USD,01/08/2025
18197027-1,Alejandra Soto,TX-000478,23797134-8,Francisco Perez,002,Banco Chile,358909.57,USD,22/07/2025
11147988-4,Paula Torres,TX-000479,15924059-4,Ricardo Hernandez,003,Santander,403522.04,USD,28/07/2025
18312604-8,Maria Contreras,TX-000480,23051787-0,Alejandra Castillo,001,Banco Estado,186259.15,USD,27/07/2025
18695503-1,Manuel Gonzalez,TX-000481,19232159-0,Manuel Vargas,004,BCI,151564.67,CLP,08/08/2025
21085110-8,Nicole Lopez,TX-000482,17002790-3,Fernanda Hernandez,002,Banco Chile,374903.17,USD,15/07/2025
21345327-2,Jose Rodriguez,TX-000483,16151688-8,Felipe Araya,003,Santander,469671.85,CLP,08/08/2025
16095565-9,Fernanda Rodriguez,TX-000484,10676047-3,Jose Reyes,002,Banco Chile,318228.56,USD,07/08/2025
10529572-9,Ricardo Perez,TX-000485,22886847-0,Valentina Diaz,004,BCI,457792.38,USD,22/07/2025
17820459-8,Andres Torres,TX-000486,15841716-2,Juan Lopez,001,Banco Estado,105923.5,USD,30/07/2025
15048849-3,Daniela Reyes,TX-000487,13792306-7,Manuel Hernandez,003,Santander,333957.23,CLP,15/07/2025
10313046-1,Nicole Perez,TX-000488,10569022-5,Daniela Gonzalez,003,Santander,76561.04,USD,26/07/2025
24050187-4,Fernanda Castillo,TX-000489,11311440-2,Alejandra Diaz,001,Banco Estado,333468.71,CLP,07/08/2025
16222459-1,Cristian Castillo,TX-000490,11110265-4,Juan Fuentes,004,BCI,447360.21,CLP,17/07/2025
11808319-5,Felipe Fuentes,TX-000491,13301442-0,Katherine Torres,001,Banco Estado,225337.74,CLP,24/07/2025
11820903-3,Ricardo Sepulveda,TX-000492,13022442-0,Valentina Torres,004,BCI,193791.69,CLP,13/07/2025
19117353-0,Jose Rojas,TX-000493,16098750-8,Nicole Torres,003,Santander,367666.4,CLP,20/07/2025
14607004-9,Francisco Castillo,TX-000494,21682385-2,Felipe Diaz,003,Santander,295692.82,USD,21/07/2025
14651012-3,Alejandra Araya,TX-000495,20239742-9,Cristian Perez,004,BCI,121869.36,USD,30/07/2025
14968044-1,Alejandra Araya,TX-000496,19104700-9,Andres Perez,003,Santander,455923.18,USD,15/07/2025
11970058-0,Valentina Soto,TX-000497,12952290-4,Katherine Rojas,003,Santander,401046.49,CLP,25/07/2025
20215551-7,Andres Contreras,TX-000498,18823382-0,Nicole Soto,004,BCI,499582.2,CLP,31/07/2025
16296842-7,Daniela Morales,TX-000499,14214988-4,Juan Torres,004,BCI,126132.18,CLP,27/07/2025
14246347-5,Maria Araya,TX-000500,20619783-0,Ricardo Reyes,003,Santander,198389.58,CLP,28/07/2025
22012839-2,Manuel Gonzalez,TX-000501,10165811-1,Carlos Gonzalez,001,Banco Estado,301659.77,USD,06/08/2025
20269989-0,Cristian Reyes,TX-000502,10316469-9,Carolina Soto,004,BCI,193855.25,USD,25/07/2025
14043959-6,Valentina Araya,TX-000503,11182813-1,Paula Soto,004,BCI,43067.77,CLP,13/07/2025
10619940-7,Maria Hernandez,TX-000504,11037434-5,Fernanda Morales,004,BCI,376382.2,CLP,09/07/2025
18011631-4,Felipe Hernandez,TX-000505,11374754-1,Camila Araya,004,BCI,33561.17,CLP,14/07/2025
13349783-2,Felipe Torres,TX-000506,19760538-4,Fernanda Rodriguez,004,BCI,305038.21,USD,10/07/2025
22537678-8,Nicole Vargas,TX-000507,18903758-0,Felipe Muñoz,004,BCI,187700.66,CLP,02/08/2025
17555940-5,Camila Gonzalez,TX-000508,17187455-2,Daniela Morales,004,BCI,259331.69,USD,25/07/2025
23715391-6,Camila Soto,TX-000509,23933651-9,Nicole Soto,003,Santander,104152.37,CLP,06/08/2025
16003603-8,Fernanda Perez,TX-000510,17617533-9,Carlos Contreras,001,Banco Estado,251207.23,CLP,08/08/2025
23343495-3,Camila Muñoz,TX-000511,11987777-7,Fernanda Torres,004,BCI,68611.14,USD,02/08/2025
11295741-6,Fernanda Castillo,TX-000512,18970277-9,Camila Hernandez,004,BCI,349834.56,CLP,02/08/2025
20070486-0,Carolina Araya,TX-000513,21239717-9,Francisco Hernandez,001,Banco Estado,90576.17,CLP,20/07/2025
18711194-9,Francisco Rojas,TX-000514,15594914-2,Carolina Contreras,003,Santander,318154.06,USD,15/07/2025
19889470-6,Katherine Hernandez,TX-000515,16299691-2,Juan Lopez,002,Banco Chile,494827.03,USD,19/07/2025
24073633-0,Paula Diaz,TX-000516,10467425-6,Jose Fuentes,004,BCI,233069.55,CLP,13/07/2025
14781498-8,Carolina Soto,TX-000517,20185616-4,Camila Torres,004,BCI,159231.22,USD,01/08/2025
15743529-2,Maria Perez,TX-000518,16473989-6,Ricardo Castillo,001,Banco Estado,467880.6,USD,15/07/2025
20010032-7,Katherine Castillo,TX-000519,14684997-0,Daniela Torres,001,Banco Estado,348364.55,CLP,06/08/2025
21609447-6,Cristian Rodriguez,TX-000520,13174468-1,Valentina Contreras,004,BCI,81996.27,CLP,07/08/2025
10167779-8,Daniela Soto,TX-000521,14244391-1,Daniela Diaz,004,BCI,209184.64,CLP,31/07/2025
15989118-3,Camila Rojas,TX-000522,21275655-3,Carolina Hernandez,003,Santander,73111.4,CLP,01/08/2025
11164306-1,Camila Araya,TX-000523,16301761-8,Valentina Torres,002,Banco Chile,82261.07,USD,11/07/2025
12187181-2,Felipe Fuentes,TX-000524,11053856-9,Cristian Lopez,003,Santander,32163.57,CLP,08/08/2025
24809112-6,Fernanda Rojas,TX-000525,11819797-2,Juan Muñoz,001,Banco Estado,78184.71,CLP,06/08/2025
24748068-4,Francisco Hernandez,TX-000526,14973017-9,Juan Lopez,002,Banco Chile,464859.96,USD,21/07/2025
18259024-8,Jose Morales,TX-000527,10257296-1,Paula Morales,002,Banco Chile,312161.83,USD,05/08/2025
17410907-6,Cristian Torres,TX-000528,11678531-2,Pedro Araya,001,Banco Estado,91514.49,USD,20/07/2025
23778268-8,Fernanda Fuentes,TX-000529,10545428-2,Francisco Sepulveda,001,Banco Estado,125976.32,USD,22/07/2025
15926919-1,Daniela Muñoz,TX-000530,20766498-3,Maria Hernandez,001,Banco Estado,200304.0,USD,17/07/2025
20977767-7,Andres Castillo,TX-000531,16358251-2,Pedro Martinez,004,BCI,448359.38,CLP,31/07/2025
11710944-5,Felipe Soto,TX-000532,24241655-5,Valentina Hernandez,004,BCI,493514.97,USD,23/07/2025
10079025-6,Daniela Fuentes,TX-000533,12512047-8,Katherine Silva,001,Banco Estado,269100.51,CLP,19/07/2025
22934069-8,Nicole Gonzalez,TX-000534,22960200-1,Jose Diaz,003,Santander,343233.64,USD,18/07/2025
14709548-4,Camila Morales,TX-000535,12948857-9,Paula Araya,004,BCI,497454.27,USD,25/07/2025
22580933-0,Carolina Vargas,TX-000536,23065251-5,Camila Morales,002,Banco Chile,60854.1,CLP,19/07/2025
21378340-5,Camila Gonzalez,TX-000537,13258161-6,Manuel Perez,001,Banco Estado,86492.39,CLP,23/07/2025
19223485-7,Cristian Soto,TX-000538,24649641-0,Felipe Reyes,003,Santander,433039.0,CLP,24/07/2025
20028024-8,Carolina Sepulveda,TX-000539,22035438-7,Carlos Torres,004,BCI,341050.6,USD,18/07/2025
15612782-6,Manuel Muñoz,TX-000540,23156899-8,Francisco Reyes,002,Banco Chile,140903.52,CLP,25/07/2025
19973963-9,Cristian Silva,TX-000541,22967663-3,Juan Fuentes,002,Banco Chile,319213.98,USD,08/08/2025
19049597-1,Fernanda Reyes,TX-000542,15678810-5,Francisco Gonzalez,001,Banco Estado,373337.77,USD,11/07/2025
10427492-6,Daniela Reyes,TX-000543,18042854-5,Francisco Reyes,003,Santander,46739.15,USD,26/07/2025
24425090-7,Carlos Diaz,TX-000544,14240124-7,Pedro Rojas,002,Banco Chile,88565.66,USD,17/07/2025
15118944-2,Carolina Vargas,TX-000545,18230800-8,Daniela Torres,002,Banco Chile,400708.55,CLP,21/07/2025
16428292-4,Cristian Lopez,TX-000546,12855080-4,Valentina Hernandez,004,BCI,422243.99,USD,13/07/2025
13977796-5,Jose Gonzalez,TX-000547,14778790-0,Alejandra Rodriguez,003,Santander,96336.8,CLP,21/07/2025
14270391-3,Daniela Silva,TX-000548,18802487-6,Jose Muñoz,004,BCI,333938.44,CLP,27/07/2025
15423025-8,Pedro Morales,TX-000549,11708347-7,Carolina Araya,001,Banco Estado,284929.78,CLP,31/07/2025
19594705-5,Manuel Rojas,TX-000550,11988803-8,Felipe Gonzalez,002,Banco Chile,78497.26,USD,11/07/2025
20918798-0,Fernanda Soto,TX-000551,20592206-9,Camila Gonzalez,003,Santander,495074.49,CLP,17/07/2025
19573441-1,Katherine Gonzalez,TX-000552,18890017-8,Ricardo Torres,001,Banco Estado,161658.52,CLP,01/08/2025
13277926-6,Maria Fuentes,TX-000553,23675686-8,Cristian Vargas,004,BCI,179333.17,USD,06/08/2025
17536858-4,Pedro Sepulveda,TX-000554,20613165-4,Maria Fuentes,001,Banco Estado,233878.3,USD,08/08/2025
18157444-1,Fernanda Torres,TX-000555,14077193-6,Andres Muñoz,001,Banco Estado,199551.72,CLP,26/07/2025
11098512-2,Maria Fuentes,TX-000556,22699485-5,Carolina Perez,003,Santander,486163.08,USD,31/07/2025
21560478-1,Paula Castillo,TX-000557,12202233-0,Valentina Hernandez,002,Banco Chile,295681.33,CLP,07/08/2025
13198042-7,Juan Contreras,TX-000558,15259145-8,Daniela Martinez,001,Banco Estado,448736.99,USD,21/07/2025
20524626-0,Cristian Reyes,TX-000559,18257128-7,Carlos Soto,002,Banco Chile,245518.9,USD,31/07/2025
22042516-8,Paula Rodriguez,TX-000560,16159672-9,Fernanda Soto,001,Banco Estado,496986.46,USD,24/07/2025
20673558-1,Alejandra Hernandez,TX-000561,16437580-3,Francisco Contreras,001,Banco Estado,346907.72,CLP,07/08/2025
18836951-9,Camila Castillo,TX-000562,16939932-1,Cristian Martinez,004,BCI,235980.93,CLP,19/07/2025
10336630-7,Francisco Morales,TX-000563,13713559-3,Katherine Perez,003,Santander,64144.76,USD,30/07/2025
18218855-8,Camila Torres,TX-000564,22642007-5,Cristian Morales,003,Santander,236536.6,CLP,28/07/2025
22887692-9,Jose Araya,TX-000565,12706480-8,Alejandra Rojas,002,Banco Chile,141387.51,CLP,28/07/2025
14153961-8,Paula Perez,TX-000566,24978436-2,Andres Castillo,003,Santander,488908.28,CLP,27/07/2025
13329342-5,Francisco Fuentes,TX-000567,24221191-2,Daniela Rojas,002,Banco Chile,286875.59,CLP,10/07/2025
17020095-7,Camila Castillo,TX-000568,11862839-7,Carlos Perez,002,Banco Chile,120087.5,CLP,27/07/2025
14745091-2,Ricardo Castillo,TX-000569,12258136-6,Juan Sepulveda,004,BCI,17450.81,USD,04/08/2025
20396830-2,Cristian Fuentes,TX-000570,17339447-1,Manuel Perez,004,BCI,482955.49,USD,11/07/2025
11778858-0,Camila Gonzalez,TX-000571,24190194-2,Carlos Morales,003,Santander,189340.04,CLP,24/07/2025
15337629-5,Nicole Gonzalez,TX-000572,14244541-1,Cristian Perez,003,Santander,136744.7,CLP,15/07/2025
21771698-1,Valentina Perez,TX-000573,14898103-8,Ricardo Silva,002,Banco Chile,259498.84,USD,06/08/2025
14609911-2,Felipe Muñoz,TX-000574,23652516-5,Katherine Soto,002,Banco Chile,330538.04,USD,23/07/2025
14708111-3,Andres Diaz,TX-000575,19146551-6,Carlos Perez,004,BCI,268739.9,CLP,30/07/2025
21450642-5,Francisco Rodriguez,TX-000576,23323025-3,Valentina Sepulveda,003,Santander,475600.8,CLP,20/07/2025
13082337-8,Jose Sepulveda,TX-000577,19250681-8,Francisco Muñoz,002,Banco Chile,264196.67,USD,23/07/2025
16287916-3,Francisco Vargas,TX-000578,21057381-1,Francisco Muñoz,003,Santander,8289.83,CLP,23/07/2025
20877870-5,Pedro Perez,TX-000579,21160318-9,Manuel Perez,002,Banco Chile,331333.94,CLP,18/07/2025
14161354-0,Jose Silva,TX-000580,23333502-7,Juan Soto,001,Banco Estado,180245.78,CLP,22/07/2025
18079491-1,Pedro Soto,TX-000581,18987567-9,Nicole Fuentes,004,BCI,2589.97,CLP,10/07/2025
17631396-2,Ricardo Morales,TX-000582,14318219-4,Felipe Hernandez,003,Santander,160548.76,CLP,12/07/2025
21481780-0,Daniela Torres,TX-000583,20308682-0,Valentina Gonzalez,001,Banco Estado,342695.72,USD,22/07/2025
16951679-0,Jose Lopez,TX-000584,18654782-5,Pedro Muñoz,002,Banco Chile,130137.99,CLP,28/07/2025
16276460-9,Felipe Martinez,TX-000585,16303013-7,Fernanda Diaz,003,Santander,443264.1,USD,15/07/2025
15616724-2,Nicole Contreras,TX-000586,21239096-7,Carolina Silva,004,BCI,287093.46,CLP,08/08/2025
14829230-7,Pedro Araya,TX-000587,17611272-0,Maria Morales,004,BCI,343104.03,USD,08/08/2025
11579737-4,Paula Sepulveda,TX-000588,24298745-1,Camila Fuentes,002,Banco Chile,193768.03,USD,09/07/2025
18009887-6,Daniela Castillo,TX-000589,10189673-6,Jose Silva,001,Banco Estado,157616.4,USD,05/08/2025
19881882-6,Cristian Reyes,TX-000590,22669420-5,Pedro Sepulveda,001,Banco Estado,465338.89,CLP,28/07/2025
10081691-3,Manuel Rodriguez,TX-000591,14158227-4,Fernanda Silva,002,Banco Chile,219341.79,USD,07/08/2025
21955825-5,Cristian Soto,TX-000592,21479201-1,Manuel Diaz,004,BCI,170822.82,USD,10/07/2025
14978701-0,Carlos Perez,TX-000593,16717765-0,Nicole Diaz,001,Banco Estado,266689.48,USD,12/07/2025
16054771-3,Cristian Gonzalez,TX-000594,23544946-2,Jose Martinez,004,BCI,21938.86,CLP,02/08/2025
13331460-7,Katherine Martinez,TX-000595,17661753-8,Francisco Silva,003,Santander,465706.59,USD,08/08/2025
14154967-6,Nicole Rodriguez,TX-000596,15132646-7,Fernanda Hernandez,004,BCI,436340.53,CLP,22/07/2025
14323660-1,Carlos Araya,TX-000597,16995278-6,Ricardo Diaz,004,BCI,79061.22,CLP,14/07/2025
23528304-1,Francisco Perez,TX-000598,17641692-5,Cristian Sepulveda,004,BCI,62483.82,USD,30/07/2025
24866883-2,Pedro Fuentes,TX-000599,10395036-7,Valentina Silva,002,Banco Chile,327842.74,USD,02/08/2025
18220798-9,Daniela Araya,TX-000600,11386140-1,Cristian Araya,002,Banco Chile,352790.1,CLP,17/07/2025
14607188-4,Manuel Morales,TX-000601,18682467-1,Juan Lopez,004,BCI,150340.65,CLP,21/07/2025
16241259-8,Pedro Vargas,TX-000602,11712726-2,Daniela Martinez,003,Santander,361005.96,USD,16/07/2025
22842624-6,Pedro Torres,TX-000603,20856340-0,Nicole Castillo,002,Banco Chile,46222.36,USD,11/07/2025
13589130-5,Jose Soto,TX-000604,24119849-1,Maria Soto,001,Banco Estado,454549.02,CLP,10/07/2025
10011165-1,Cristian Perez,TX-000605,20136166-0,Paula Vargas,002,Banco Chile,45810.29,USD,17/07/2025
19040983-0,Maria Contreras,TX-000606,21688616-5,Pedro Vargas,001,Banco Estado,75519.39,USD,19/07/2025
10375415-2,Jose Morales,TX-000607,14439267-7,Camila Sepulveda,001,Banco Estado,195098.69,CLP,05/08/2025
12706641-1,Paula Rodriguez,TX-000608,23741238-0,Valentina Araya,003,Santander,189678.05,CLP,02/08/2025
23993366-5,Carolina Silva,TX-000609,11216552-3,Felipe Rojas,003,Santander,291408.88,CLP,03/08/2025
13800834-0,Felipe Rojas,TX-000610,22833130-9,Francisco Gonzalez,002,Banco Chile,427456.15,CLP,30/07/2025
17843382-1,Katherine Rojas,TX-000611,21264940-5,Andres Morales,002,Banco Chile,409352.7,USD,12/07/2025
14703407-7,Nicole Contreras,TX-000612,12633130-4,Felipe Contreras,004,BCI,352315.5,CLP,17/07/2025
15887596-0,Nicole Lopez,TX-000613,24030191-0,Valentina Sepulveda,003,Santander,15574.61,USD,22/07/2025
24388899-1,Maria Lopez,TX-000614,11211335-9,Felipe Fuentes,004,BCI,90128.81,USD,31/07/2025
23902562-3,Maria Rojas,TX-000615,12408359-6,Fernanda Contreras,002,Banco Chile,108280.22,CLP,15/07/2025
15572716-1,Carlos Soto,TX-000616,19458499-0,Fernanda Silva,001,Banco Estado,332958.28,CLP,11/07/2025
13498831-2,Alejandra Araya,TX-000617,19787116-3,Carolina Sepulveda,004,BCI,282008.01,USD,16/07/2025
19696540-5,Maria Martinez,TX-000618,16024541-9,Carlos Reyes,001,Banco Estado,224491.59,CLP,18/07/2025
10161807-4,Camila Soto,TX-000619,24748544-2,Camila Muñoz,004,BCI,338447.03,USD,14/07/2025
11397882-9,Daniela Perez,TX-000620,13994858-4,Andres Torres,004,BCI,26088.34,USD,29/07/2025
20669991-7,Paula Lopez,TX-000621,17292717-3,Francisco Lopez,001,Banco Estado,140570.19,CLP,06/08/2025
11636809-7,Daniela Sepulveda,TX-000622,10500775-0,Juan Gonzalez,003,Santander,172768.4,USD,24/07/2025
18326152-0,Francisco Reyes,TX-000623,16022972-5,Valentina Gonzalez,001,Banco Estado,75251.76,CLP,27/07/2025
12283620-8,Maria Sepulveda,TX-000624,23013998-7,Pedro Rojas,001,Banco Estado,176567.85,CLP,01/08/2025
24572463-2,Valentina Torres,TX-000625,15969558-2,Cristian Soto,001,Banco Estado,421455.41,USD,08/08/2025
23184267-5,Valentina Hernandez,TX-000626,15974942-8,Carolina Perez,004,BCI,373162.57,USD,07/08/2025
15486652-2,Pedro Sepulveda,TX-000627,13320883-2,Ricardo Fuentes,003,Santander,269965.87,CLP,04/08/2025
13730401-9,Daniela Contreras,TX-000628,16490582-1,Paula Hernandez,004,BCI,346385.64,CLP,15/07/2025
22137432-9,Alejandra Araya,TX-000629,19548640-6,Camila Rodriguez,004,BCI,230615.89,CLP,30/07/2025
10347214-3,Daniela Torres,TX-000630,24115344-7,Francisco Araya,003,Santander,227739.0,CLP,12/07/2025
21325212-6,Ricardo Perez,TX-000631,12461416-3,Pedro Torres,004,BCI,197692.33,CLP,05/08/2025
24157052-6,Carolina Perez,TX-000632,14817092-5,Fernanda Hernandez,003,Santander,418068.96,CLP,25/07/2025
13752260-0,Fernanda Castillo,TX-000633,14036610-9,Carlos Torres,004,BCI,339668.65,USD,12/07/2025
13012380-9,Paula Perez,TX-000634,12881811-2,Andres Torres,004,BCI,51001.72,CLP,28/07/2025
14878779-3,Valentina Hernandez,TX-000635,14313034-7,Francisco Martinez,001,Banco Estado,289674.99,USD,30/07/2025
18759585-9,Ricardo Gonzalez,TX-000636,22758602-3,Pedro Araya,003,Santander,66548.64,CLP,25/07/2025
12923887-5,Cristian Silva,TX-000637,14983483-8,Juan Diaz,003,Santander,143441.42,USD,10/07/2025
24125502-7,Andres Martinez,TX-000638,18684253-8,Valentina Gonzalez,004,BCI,382475.56,USD,16/07/2025
21402833-2,Valentina Muñoz,TX-000639,15829498-3,Francisco Silva,003,Santander,308679.4,USD,21/07/2025
20634072-7,Maria Silva,TX-000640,16673907-7,Juan Martinez,001,Banco Estado,71522.62,USD,31/07/2025
12756431-0,Andres Soto,TX-000641,18214602-0,Fernanda Castillo,003,Santander,1726.06,USD,18/07/2025
22618204-4,Fernanda Hernandez,TX-000642,23709664-2,Francisco Perez,003,Santander,38282.89,USD,07/08/2025
23356596-5,Alejandra Contreras,TX-000643,20899611-8,Juan Vargas,001,Banco Estado,9325.31,CLP,06/08/2025
14972502-5,Ricardo Muñoz,TX-000644,10437567-6,Camila Contreras,004,BCI,411858.07,USD,28/07/2025
24828317-5,Daniela Lopez,TX-000645,17663163-7,Maria Martinez,003,Santander,176012.64,USD,17/07/2025
13133463-1,Nicole Vargas,TX-000646,10160332-7,Maria Contreras,002,Banco Chile,376579.46,USD,28/07/2025
17990654-3,Katherine Reyes,TX-000647,21867358-5,Maria Fuentes,002,Banco Chile,192468.64,CLP,29/07/2025
18132018-9,Felipe Rodriguez,TX-000648,16350901-2,Jose Hernandez,004,BCI,22416.67,USD,11/07/2025
14709505-2,Alejandra Rodriguez,TX-000649,11766858-0,Cristian Torres,001,Banco Estado,147187.84,USD,06/08/2025
24408535-3,Ricardo Diaz,TX-000650,10057278-3,Cristian Reyes,001,Banco Estado,295746.52,CLP,20/07/2025
23838769-1,Nicole Castillo,TX-000651,15549584-2,Juan Morales,003,Santander,18362.61,CLP,04/08/2025
13777967-7,Daniela Muñoz,TX-000652,15481269-5,Maria Reyes,002,Banco Chile,206280.88,CLP,19/07/2025
22596066-0,Daniela Silva,TX-000653,12558731-8,Fernanda Torres,003,Santander,326304.53,USD,25/07/2025
12155852-5,Maria Soto,TX-000654,16746764-7,Felipe Muñoz,001,Banco Estado,305042.3,USD,29/07/2025
17929045-1,Carolina Torres,TX-000655,13342103-0,Ricardo Fuentes,004,BCI,157507.78,CLP,26/07/2025
14400896-6,Nicole Sepulveda,TX-000656,19723291-1,Maria Silva,004,BCI,160261.19,CLP,18/07/2025
18807457-6,Juan Perez,TX-000657,10864826-4,Daniela Silva,001,Banco Estado,63525.11,USD,10/07/2025
15964528-4,Daniela Morales,TX-000658,17939914-3,Carolina Perez,001,Banco Estado,1203.66,CLP,16/07/2025
12004742-3,Cristian Soto,TX-000659,16142114-7,Katherine Rojas,002,Banco Chile,405095.16,USD,15/07/2025
24491795-7,Valentina Gonzalez,TX-000660,14344043-4,Maria Diaz,001,Banco Estado,279918.69,USD,19/07/2025
10530886-8,Felipe Sepulveda,TX-000661,11240276-8,Manuel Fuentes,003,Santander,255517.56,CLP,05/08/2025
22455495-8,Juan Diaz,TX-000662,13133728-1,Valentina Hernandez,003,Santander,488582.74,USD,17/07/2025
12910642-3,Cristian Gonzalez,TX-000663,11832824-3,Nicole Diaz,002,Banco Chile,294842.44,CLP,14/07/2025
19830727-1,Francisco Silva,TX-000664,21429783-0,Fernanda Fuentes,003,Santander,345211.2,CLP,10/07/2025
12313704-0,Daniela Hernandez,TX-000665,13047449-8,Camila Contreras,004,BCI,245349.46,CLP,30/07/2025
24743072-2,Jose Contreras,TX-000666,21741300-4,Valentina Lopez,004,BCI,37311.57,USD,29/07/2025
10217461-2,Carlos Rojas,TX-000667,21136599-3,Maria Vargas,002,Banco Chile,233841.81,CLP,19/07/2025
15346638-2,Alejandra Rodriguez,TX-000668,14995179-7,Daniela Morales,002,Banco Chile,143432.22,USD,03/08/2025
20429486-4,Fernanda Perez,TX-000669,22581377-3,Alejandra Vargas,003,Santander,377735.39,USD,25/07/2025
15296446-9,Francisco Rojas,TX-000670,22181985-3,Manuel Contreras,003,Santander,390296.29,USD,20/07/2025
12674205-3,Francisco Morales,TX-000671,20058264-2,Felipe Castillo,004,BCI,345465.56,CLP,14/07/2025
12477078-5,Felipe Hernandez,TX-000672,14348511-7,Nicole Sepulveda,002,Banco Chile,100134.23,USD,23/07/2025
21730916-0,Daniela Diaz,TX-000673,15900212-0,Camila Fuentes,001,Banco Estado,250546.01,USD,18/07/2025
18020088-8,Felipe Araya,TX-000674,15848911-4,Jose Gonzalez,003,Santander,166863.75,CLP,24/07/2025
15063935-5,Francisco Muñoz,TX-000675,15640398-7,Katherine Sepulveda,001,Banco Estado,189990.7,CLP,08/08/2025
16919102-9,Alejandra Diaz,TX-000676,15944249-9,Andres Morales,003,Santander,435966.69,CLP,08/08/2025
24990416-5,Jose Gonzalez,TX-000677,20648856-4,Nicole Contreras,004,BCI,62874.4,USD,06/08/2025
19435527-4,Paula Reyes,TX-000678,12497596-6,Carlos Rodriguez,002,Banco Chile,348200.79,CLP,16/07/2025
17256492-9,Felipe Soto,TX-000679,10419777-5,Fernanda Castillo,003,Santander,373781.27,USD,11/07/2025
15073233-5,Pedro Rojas,TX-000680,21695743-6,Katherine Sepulveda,004,BCI,192935.9,USD,01/08/2025
22467345-8,Andres Lopez,TX-000681,18043765-0,Katherine Sepulveda,003,Santander,312088.08,CLP,29/07/2025
21030769-6,Nicole Castillo,TX-000682,16215189-9,Francisco Perez,004,BCI,188053.19,USD,01/08/2025
16974914-9,Pedro Vargas,TX-000683,10800210-0,Felipe Rodriguez,003,Santander,381731.49,USD,30/07/2025
24431264-5,Cristian Gonzalez,TX-000684,11987137-9,Fernanda Muñoz,001,Banco Estado,76496.68,CLP,20/07/2025
17714465-6,Katherine Sepulveda,TX-000685,18072143-2,Andres Gonzalez,003,Santander,90157.63,CLP,31/07/2025
16810737-6,Felipe Reyes,TX-000686,17689746-0,Daniela Muñoz,001,Banco Estado,398703.97,USD,27/07/2025
11188062-0,Manuel Perez,TX-000687,15381456-8,Alejandra Rojas,001,Banco Estado,199391.27,CLP,22/07/2025
14686074-8,Carlos Muñoz,TX-000688,13998274-2,Pedro Sepulveda,001,Banco Estado,312688.58,CLP,29/07/2025
14573859-5,Cristian Vargas,TX-000689,21393250-0,Ricardo Diaz,001,Banco Estado,48406.1,USD,28/07/2025
17200889-2,Pedro Gonzalez,TX-000690,19769145-5,Nicole Martinez,001,Banco Estado,192430.73,USD,25/07/2025
24413949-1,Fernanda Perez,TX-000691,23575278-9,Juan Sepulveda,003,Santander,468659.08,USD,11/07/2025
11631036-4,Fernanda Soto,TX-000692,11212559-3,Jose Rojas,003,Santander,246189.45,CLP,25/07/2025
21745941-4,Andres Muñoz,TX-000693,12814654-1,Daniela Fuentes,002,Banco Chile,374929.31,USD,25/07/2025
10760269-1,Alejandra Torres,TX-000694,11769615-3,Jose Rojas,001,Banco Estado,165950.33,USD,08/08/2025
14378624-2,Nicole Araya,TX-000695,14884447-5,Juan Reyes,004,BCI,305639.99,CLP,15/07/2025
12980606-4,Fernanda Morales,TX-000696,15652938-3,Manuel Soto,001,Banco Estado,81957.32,CLP,09/07/2025
16304013-2,Manuel Hernandez,TX-000697,23731352-7,Fernanda Morales,002,Banco Chile,183960.86,CLP,01/08/2025
13278103-3,Manuel Perez,TX-000698,10893860-0,Valentina Reyes,001,Banco Estado,407472.42,CLP,21/07/2025
14745036-1,Daniela Hernandez,TX-000699,18132175-5,Valentina Perez,001,Banco Estado,128260.8,USD,26/07/2025
22616825-6,Carolina Araya,TX-000700,17131586-4,Pedro Morales,001,Banco Estado,223997.63,USD,25/07/2025
22636659-4,Daniela Fuentes,TX-000701,11672359-5,Daniela Vargas,003,Santander,476327.07,USD,13/07/2025
20847208-5,Carlos Rojas,TX-000702,20716957-9,Jose Gonzalez,001,Banco Estado,299728.09,CLP,16/07/2025
11473994-1,Ricardo Vargas,TX-000703,18955511-4,Andres Rodriguez,001,Banco Estado,100291.32,USD,29/07/2025
21952519-8,Fernanda Diaz,TX-000704,19495364-8,Francisco Soto,004,BCI,382813.68,USD,11/07/2025
19567177-6,Valentina Castillo,TX-000705,19948834-1,Juan Rodriguez,004,BCI,271649.22,CLP,12/07/2025
24679703-9,Cristian Diaz,TX-000706,14085992-2,Nicole Rojas,004,BCI,305307.95,USD,27/07/2025
21491610-5,Carolina Silva,TX-000707,14121735-9,Juan Castillo,001,Banco Estado,224754.23,CLP,01/08/2025
14429331-9,Andres Castillo,TX-000708,21983547-0,Alejandra Morales,003,Santander,382398.75,USD,07/08/2025
14528503-4,Alejandra Diaz,TX-000709,11347604-0,Katherine Torres,002,Banco Chile,14341.86,USD,21/07/2025
23394757-2,Daniela Gonzalez,TX-000710,19333861-2,Pedro Torres,002,Banco Chile,7708.33,USD,21/07/2025
